match_id,win,teamId,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baron_diff,baronKills,dragon_diff,dragonKills,riftHeraldKills,kills,deaths,gold_diff_10,gold_10_mins,gold_diff_20,gold_20_mins,gold_diff,goldEarned,gold_spent_percentage_diff,goldSpent,gold_efficiency,totalDamageDealt,totalDamageDealtToChampions,visionScore,totalMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle
3589770148,Loss,Red,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,0,1,1,-4,0,1,17,35,658,15591,-719,34865,-5245,49091,-0.008384405856315969,46795,2296,569447,71227,169,649,101,4
3649473099,Loss,Blue,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,-2,0,0,2,0,12,29,-1043,12824,-5584,30128,-14412,48745,-0.15045094976570766,45885,2860,602725,70976,131,720,128,16
3649473099,Win,Red,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,2,2,2,0,2,0,29,12,1043,13867,5584,35712,14412,63157,0.15045094976570766,53350,9807,773616,86612,185,748,121,24
3633977987,Win,Blue,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,8,2,2,2,-1,2,2,28,31,1978,16490,1206,36011,5148,66944,0.011304165794431652,60050,6894,801129,106887,206,715,129,34
3633977987,Loss,Red,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,-2,0,1,3,0,31,28,-1978,14512,-1206,34805,-5148,61796,-0.011304165794431652,59375,2421,741521,88021,233,700,131,16
3625165097,Loss,Blue,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,0,-1,0,0,2,1,20,32,-1947,12908,2324,36445,-6828,51352,-0.06891366500796375,48800,2552,544586,86528,154,565,121,37
3625165097,Win,Red,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,1,1,1,0,2,1,32,20,1947,14855,-2324,34121,6828,58180,0.06891366500796375,52283,5897,549978,93568,149,577,109,28
3654553635,Loss,Blue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,-1,0,0,2,0,14,29,-574,14429,1160,36206,-6163,44044,-0.05467215414834908,41595,2449,489369,54871,111,581,126,16
3654553635,Win,Red,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,2,1,1,0,2,2,29,14,574,15003,-1160,35046,6163,50207,0.05467215414834908,43933,6274,495116,60219,120,533,84,12
3654229481,Loss,Blue,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3,0,-1,0,0,2,1,23,27,3552,16836,2956,37843,-4234,55503,0.030558036763668844,53990,1513,681515,70564,229,711,132,32
3654229481,Win,Red,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,0,1,1,0,2,0,27,23,-3552,13284,-2956,34887,4234,59737,-0.030558036763668844,52365,7372,664047,76875,163,706,127,26
3649063599,Loss,Blue,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,-3,0,1,10,18,-1015,12945,-936,32402,-4163,44859,-0.048723216906369236,41550,3309,536234,52753,168,661,109,19
3649063599,Win,Red,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,5,0,0,0,3,3,1,18,10,1015,13960,936,33338,4163,49022,0.048723216906369236,43625,5397,575634,52103,156,640,112,26
3611627581,Loss,Blue,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,0,-1,0,1,3,1,34,36,944,14295,4319,34410,-5224,62006,-0.042538101068096426,57958,4048,632503,90578,187,600,119,29
3611627581,Win,Red,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,8,1,1,1,-1,2,0,35,35,-944,13351,-4319,30091,5224,67230,0.042538101068096426,60477,6753,741311,107518,181,707,137,17
3611968585,Loss,Blue,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,-1,0,0,2,0,11,28,-643,13405,-4123,31334,-11208,45458,-0.14353018516489535,42360,3098,533762,63875,146,675,99,13
3611968585,Win,Red,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,10,2,1,1,0,2,2,28,12,643,14048,4123,35457,11208,56666,0.14353018516489535,48910,7756,641368,86840,178,591,119,44
3643367145,Win,Blue,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,1,1,2,3,1,39,17,738,14130,5921,36400,11426,65544,0.10241476636351418,58660,6884,773145,85524,211,730,141,47
3643367145,Loss,Red,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,-1,0,-2,1,0,17,39,-738,13392,-5921,30479,-11426,54118,-0.10241476636351418,52945,1173,613914,72406,174,696,128,14
3616386360,Win,Blue,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,1,1,1,3,3,2,29,14,2698,14496,9869,40297,12481,49563,0.28961982058949165,46900,2663,482148,59652,105,531,99,20
3616386360,Loss,Red,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-1,0,-3,0,0,14,29,-2698,11798,-9869,30428,-12481,37082,-0.28961982058949165,35035,2047,378222,49200,101,481,95,0
3655742316,Win,Blue,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11,6,2,2,3,4,1,20,25,171,14103,3012,33859,5040,72964,0.0774202225028205,69511,3453,1011087,97145,279,824,189,56
3655742316,Loss,Red,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,-2,0,-3,1,1,25,20,-171,13932,-3012,30847,-5040,67924,-0.0774202225028205,64330,3594,1002744,103134,262,965,161,1
3643682492,Win,Blue,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,11,3,0,0,0,1,1,39,14,6652,19561,14841,43905,16929,49379,0.2577863232154723,39925,9454,476167,79166,88,457,70,47
3643682492,Loss,Red,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,1,1,13,39,-6652,12909,-14841,29064,-16929,32450,-0.2577863232154723,30808,1642,270646,40044,90,381,49,0
3628042247,Loss,Blue,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,0,0,1,1,3,2,21,22,1876,14049,-1265,33144,1280,64582,0.009819370034334621,60585,3997,957356,91153,247,837,172,11
3628042247,Win,Red,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9,2,0,1,-1,2,0,22,21,-1876,12173,1265,34409,-1280,63302,-0.009819370034334621,59993,3309,894356,97961,236,816,159,13
3526140797,Win,Blue,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7,1,1,1,2,4,0,28,15,155,12939,1636,31393,9853,66871,0.012117120318385332,56625,10246,820062,103059,209,775,162,35
3526140797,Loss,Red,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,-1,0,-2,2,0,15,28,-155,12784,-1636,29757,-9853,57018,-0.012117120318385332,55943,1075,775273,92994,210,792,146,18
3535098447,Win,Blue,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,2,2,4,4,1,45,24,2762,15737,7350,39762,14954,69457,0.09691456345752804,63850,5607,739331,100622,183,682,84,59
3535098447,Loss,Red,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,-2,0,-4,0,0,24,45,-2762,12975,-7350,32412,-14954,54503,-0.09691456345752804,57948,-3445,615068,78541,159,693,85,16
3652888453,Win,Blue,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,1,1,1,-1,1,0,24,9,-628,12887,4196,35246,6292,44570,0.15051546391752577,41720,2850,650062,58801,124,518,97,11
3652888453,Loss,Red,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,0,-1,0,1,2,1,9,24,628,13515,-4196,31050,-6292,38278,-0.15051546391752577,35880,2398,427353,45206,87,570,111,0
3655458453,Win,Blue,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,1,1,1,2,2,30,14,3325,16105,9685,40138,11765,49443,0.26962025316455696,44825,4618,511347,53740,134,545,110,25
3655458453,Loss,Red,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,-1,0,-1,1,0,14,30,-3325,12780,-9685,30453,-11765,37678,-0.26962025316455696,34175,3503,551103,46570,98,474,85,0
3576223459,Win,Blue,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,5,0,0,0,3,3,2,14,10,1890,14548,5791.000000000004,36955,5706,39647,0.11261841606669193,34845,4802,467069,42642,107,511,90,27
3576223459,Loss,Red,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,-3,0,0,10,14,-1890,12658,-5791.000000000004,31163.999999999996,-5706,33941,-0.11261841606669193,31130,2811,354205,38601,96,513,83,4
3576162529,Win,Blue,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,8,1,1,1,1,2,1,31,18,-1520,13703,830,34676,6174,54487,0.09257193373887053,49708,4779,594396,75629,139,613,112,1
3576162529,Loss,Red,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2,0,-1,0,-1,1,1,18,31,1520,15223,-830,33846,-6174,48313,-0.09257193373887053,45310,3003,550768,73681,130,634,111,20
3609303137,Loss,Blue,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3,0,-1,0,1,2,1,12,19,-642,14039,-1562,33648,-3677,39380,0.08964663825106559,37995,1385,406440,41100,103,514,103,13
3609303137,Win,Red,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,1,1,-1,1,0,19,12,642,14681,1562,35210,3677,43057,-0.08964663825106559,34735,8322,429321,53315,101,525,113,5
3652437914,Win,Blue,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,1,1,2,3,1,32,24,243,14552,1581,36441,10106,62072,-0.1245068028685646,54070,8002,729622,97749,141,650,122,56
3652437914,Loss,Red,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,-1,0,-2,1,0,24,32,-243,14309,-1581,34860,-10106,51966,0.1245068028685646,61249,-9283,511705,82927,157,647,90,6
3642064426,Loss,Blue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,-1,0,2,3,0,25,34,782,14432,1725,37520,-8411,56015,-0.0769743211674942,54125,1890,667670,87769,175,678,131,12
3642064426,Win,Red,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,1,-2,1,1,34,25,-782,13650,-1725,35795,8411,64426,0.0769743211674942,58458,5968,735466,105719,146,643,137,17
3615001986,Loss,Blue,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,-3,0,1,19,30,-2824,15265,-11190,33926,-11190,36522,-0.2829581993569132,33375,3147,313349,46372,84,389,54,4
3615001986,Win,Red,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,10,2,0,0,3,3,1,30,19,2824,18089,11190,45116,11190,47712,0.2829581993569132,44375,3337,503172,61200,82,532,75,47
3559145837,Win,Blue,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,9,1,-1,0,4,4,2,29,15,2035,16072,5380,37005,9538,59481,0.05356185350920808,52660,6821,748525,76738,159,746,136,24
3559145837,Loss,Red,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,1,-4,0,0,15,29,-2035,14037,-5380,31625,-9538,49943,-0.05356185350920808,49913,30,598366,59659,124,675,138,8
3635127920,Loss,Blue,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,-2,0,4,4,0,24,38,-1982,12288,-5075,31716,-12569,54029,-0.13493200657518833,53043,986,639245,95431,165,646,133,17
3635127920,Win,Red,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,3,2,2,-4,0,0,38,24,1982,14270,5075,36791,12569,66598,0.13493200657518833,60718,5880,723850,105974,192,667,117,25
3569407319,Win,Blue,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,8,1,1,1,-2,1,2,28,25,3840,17423,5248,38254,6122,59121,0.09329366699721947,53828,5293,684460,85721,158,607,107,61
3569407319,Loss,Red,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4,0,-1,0,2,3,0,24,28,-3840,13583,-5248,33006,-6122,52999,-0.09329366699721947,49030,3969,543442,81768,162,628,84,22
3645150339,Win,Blue,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,1,1,2,3,1,41,21,21,14789,6675,40491,12401,61888,0.11244712703768832,55560,6328,657905,92099,145,617,91,46
3645150339,Loss,Red,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-1,0,-2,1,0,21,41,-21,14768,-6675,33816,-12401,49487,-0.11244712703768832,49645,-158,482646,69273,130,579,102,13
3628361739,Win,Blue,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,11,2,0,0,3,3,2,21,9,2578,16162,15430,41367,16366,45750,0.4773413897280967,42025,3725,526338,42944,95,519,80,40
3628361739,Loss,Red,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,-3,0,0,9,21,-2578,13584,-15430,25937,-16366,29384,-0.4773413897280967,25830,3554,412863,27217,67,395,65,0
3572650922,Loss,Blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5,0,-1,0,1,3,2,21,23,-226,13212,5381,37664,-4135,60026,0.05457409220552552,60330,-304,803055,76404,169,777,164,1
3572650922,Win,Red,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,8,1,1,1,-1,2,0,23,21,226,13438,-5381,32283,4135,64161,-0.05457409220552552,57125,7036,780146,74501,224,837,165,4
3570081732,Loss,Blue,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,0,-2,0,1,3,1,22,31,-2592,12063,-3853,31086,-10977,58386,-0.1774245864417775,56190,2196,741624,105268,184,706,141,12
3570081732,Win,Red,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,2,2,-1,2,1,31,22,2592,14655,3853,34939,10977,69363,0.1774245864417775,67130,2233,852445,89745,247,757,157,37
3648251015,Loss,Blue,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,1,-3,1,0,25,32,-2275,12701,-8229,29010,-8620,59298,-0.08959822001625947,55810,3488,704687,91799,184,671,164,0
3648251015,Win,Red,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,9,2,0,1,3,4,2,32,25,2275,14976,8229,37239,8620,67918,0.08959822001625947,61045,6873,853295,101058,264,842,123,25
3609385602,Loss,Blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,0,-1,0,-3,0,1,16,33,1123,13920,-1201,32359,-10355,45493,-0.08742872658159109,44025,1468,518338,65195,164,602,91,26
3609385602,Win,Red,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,7,1,1,1,3,3,0,33,16,-1123,12797,1201,33560,10355,55848,0.08742872658159109,48050,7798,538220,78953,147,594,103,18
3615400288,Loss,Blue,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,-1,0,-3,1,0,12,22,357.0000000000018,12454,-3410.9999999999964,29271.000000000004,-7777,45226,-0.10236738272687418,43285,1941,527480,56052,144,601,126,0
3615400288,Win,Red,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7,1,1,1,3,4,1,22,12,-357.0000000000018,12096.999999999998,3410.9999999999964,32682,7777,53003,0.10236738272687418,47955,5048,619215,68746,177,612,109,11
3649645602,Loss,Blue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,0,2,-3,2,1,31,37,375,13941,-399,33154,-5292,83859,0.015993214999697098,83195,664,1156887,131297,294,966,197,37
3649645602,Win,Red,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,0,2,3,5,1,37,31,-375,13566,399,33553,5292,89151,-0.015993214999697098,81875,7276,1182939,141649,407,974,187,34
3638675409,Loss,Blue,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,0,-1,0,-1,2,1,25,39,393,13896,-2787,32456,-10289,58750,-0.10512065522726503,55988,2762,690952,86389,212,746,129,14
3638675409,Win,Red,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,9,2,1,1,1,3,0,39,25,-393,13503,2787,35243,10289,69039,0.10512065522726503,62200,6839,781574,100997,214,721,134,27
3669971523,Win,Blue,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,5,1,0,1,5,5,1,33,19,514,13305,-394,31459,4394,67892,0.07192480588475685,63375,4517,799790,122673,208,672,145,33
3669971523,Loss,Red,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,0,0,1,-5,0,0,19,33,-514,12791,394,31853,-4394,63498,-0.07192480588475685,58975,4523,780792,87754,247,829,134,22
3610106934,Win,Blue,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,5,0,0,0,3,3,2,26,10,401,13661,8357,38211,9593,42320,0.19566840926064227,36750,5570,387810,57262,116,456,71,13
3610106934,Loss,Red,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,-3,0,0,10,26,-401,13260,-8357,29854,-9593,32727,-0.19566840926064227,30200,2527,325508,41904,77,467,86,12
3661985979,Win,Blue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,0,1,-4,1,0,44,44,-2544,14430,-9278,36895,-4469,72214,-0.14255765199161424,64235,7979,789849,128133,182,765,114,0
3661985979,Loss,Red,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,3,0,1,4,5,2,44,44,2544,16974,9278,46173,4469,76683,0.14255765199161424,74095,2588,928153,108171,193,746,139,72
3670639578,Loss,Blue,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-1,0,-1,1,0,16,32,743,14580,-7235,30827,-12797,41439,-0.18884493128130073,39600,1839,631789,51880,108,597,61,16
3670639578,Win,Red,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10,3,1,1,1,2,1,32,16,-743,13837,7235,38062,12797,54236,0.18884493128130073,47858,6378,514771,67759,107,528,81,37
3653182628,Loss,Blue,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,-1,0,1,2,1,9,18,2009,14371,-476.00000000000364,31843.999999999996,-10035,43613,-0.044093019311894514,46133,-2520,541514,27350,154,703,134,4
3653182628,Win,Red,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,9,2,1,1,-1,1,0,18,9,-2009,12362,476.00000000000364,32320,10035,53648,0.044093019311894514,48213,5435,675668,56478,139,689,155,21
3608773645,Win,Blue,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,6,1,1,1,3,3,1,29,23,-260,13890,1929,37151,8137,50434,0.15079175346925766,47233,3201,520197,76266,129,535,101,42
3608773645,Loss,Red,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,-1,0,-3,0,1,23,29,260,14150,-1929,35222,-8137,42297,-0.15079175346925766,40610,1687,372210,60061,122,489,76,17
3646397348,Loss,Blue,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,-1,0,0,2,0,29,32,-297.0000000000018,14351,-2573,32976,-2486,58513,0.012766368433529716,57310,1203,730774,97150,164,706,130,19
3646397348,Win,Red,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,9,3,1,1,0,2,2,32,29,297.0000000000018,14648.000000000002,2573,35549,2486,60999,-0.012766368433529716,56583,4416,666772,109234,186,601,110,37
3509727653,Loss,Blue,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,-1,0,-5,0,1,25,41,-3354,11938,-4596.999999999996,31096.000000000004,-11865,55567,-0.14540176804327748,52710,2857,573900,90579,166,679,118,5
3509727653,Win,Red,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8,1,1,1,5,5,1,41,25,3354,15292,4596.999999999996,35693,11865,67432,0.14540176804327748,60975,6457,755072,117232,248,735,105,42
3608983204,Win,Blue,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,10,1,1,1,-1,2,2,38,25,3829,17334,4752,38445,11123,64783,0.14245592418779104,59120,5663,728385,96914,207,710,98,38
3608983204,Loss,Red,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,-1,0,1,3,0,25,38,-3829,13505,-4752,33693,-11123,53660,-0.14245592418779104,51258,2402,639002,89334,166,601,120,5
3621527619,Loss,Blue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,-3,0,0,15,24,-3415,13214,-5396,32009,-7067,37532,-0.129755211145201,35508,2024,401507,36143,74,512,108,0
3621527619,Win,Red,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3,0,0,0,3,3,1,24,15,3415,16629,5396,37405,7067,44599,0.129755211145201,40435,4164,489965,48460,131,528,99,11
3653971102,Loss,Blue,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4,0,-1,0,-3,0,1,19,42,345,13572,-908,32713,-10112,47468,-0.11143070639656884,46125,1343,414509,75880,163,464,108,9
3653971102,Win,Red,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,8,1,1,1,3,3,1,42,19,-345,13227,908,33621,10112,57580,0.11143070639656884,51568,6012,493477,99087,135,537,99,23
3573802540,Loss,Blue,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4,0,-1,0,-4,0,2,17,19,1621.0000000000018,13946.000000000002,4195,34588,-2490,47090,-0.01948893620961022,42783,4307,461199,51873,174,587,119,4
3573802540,Win,Red,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,1,1,1,4,4,0,19,17,-1621.0000000000018,12325,-4195,30393,2490,49580,0.01948893620961022,43625,5955,543989,66829,168,581,132,7
3615353646,Win,Blue,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,7,1,1,2,2,4,1,30,28,230,14637,3421.9999999999964,33428,7963,79675,0.04967978482640967,74491,5184,1165678,132972,286,979,150,24
3615353646,Loss,Red,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,8,3,-1,1,-2,2,0,28,30,-230,14407,-3421.9999999999964,30006.000000000004,-7963,71712,-0.04967978482640967,70880,832,1046843,110499,265,961,163,41
3591231789,Win,Blue,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,10,1,-1,0,0,2,2,35,24,4296,16136,5298,37202,6922,59784,0.041723013284543795,51333,8451,675394,109644,177,571,127,60
3591231789,Loss,Red,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,1,0,2,0,24,35,-4296,11840,-5298,31904,-6922,52862,-0.041723013284543795,49235,3627,526696,90593,198,564,87,10
3619734972,Win,Blue,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,7,1,1,1,0,1,0,28,24,-127,14966,461,37135,8509,50656,0.015921616656460504,41150,9506,502240,76200,97,523,101,31
3619734972,Loss,Red,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,-1,0,0,1,2,24,28,127,15093,-461,36674,-8509,42147,-0.015921616656460504,40500,1647,369831,60755,82,481,62,4
3651035512,Win,Blue,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,10,2,1,1,1,2,2,36,23,-112,14228,4796,36012,13621,63851,0.1692245060261496,57280,6571,697366,116944,158,668,116,13
3651035512,Loss,Red,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,-1,0,-1,1,0,23,36,112,14340,-4796,31216,-13621,50230,-0.1692245060261496,48343,1887,526353,86776,142,594,118,4
3646923528,Loss,Blue,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,-2,1,0,19,32,1014,15302,-3859,34471,-7835,42762,-0.07663707765952503,41385,1377,390939,62959,91,546,76,7
3646923528,Win,Red,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,7,1,0,0,2,3,0,31,19,-1014,14288,3859,38330,7835,50597,0.07663707765952503,44683,5914,534946,71765,111,574,108,30
3645382849,Loss,Blue,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,0,-2,0,0,2,1,23,33,828,12471,184.00000000000364,31518,-13945,56637,-0.20481097373643437,54050,2587,734832,80910,193,776,136,16
3645382849,Win,Red,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,8,1,2,2,0,2,0,33,23,-828,11643,-184.00000000000364,31333.999999999996,13945,70582,0.20481097373643437,66383,4199,874681,82831,204,845,162,32
3636037679,Win,Blue,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,1,1,-1,1,1,34,18,1935,15013,6657,39353,13845,53979,0.24111730061629244,49183,4796,544793,69721,103,556,89,37
3636037679,Loss,Red,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-1,0,1,2,0,18,34,-1935,13078,-6657,32696,-13845,40134,-0.24111730061629244,38600,1534,377975,61554,121,499,86,12
3642997168,Loss,Blue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,-3,0,0,7,27,-2074,11590,-11470.000000000007,27625,-11470,30151,-0.17816387887646795,27420,2731,270016,39634,84,367,77,8
3642997168,Win,Red,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,8,1,0,0,3,3,1,27,7,2074,13664,11470.000000000007,39095.00000000001,11470,41621,0.17816387887646795,32783,8838,389485,57250,99,441,78,23
3610014159,Win,Blue,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,2,3,4,1,43,20,438,14262,5301,35724,13378,71280,0.1400862255168779,61925,9355,836661,105133,206,735,124,38
3610014159,Loss,Red,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-2,0,-3,1,0,20,43,-438,13824,-5301,30423,-13378,57902,-0.1400862255168779,53818,4084,744552,94811,182,800,130,16
